source_folder,title,pdf_date,media_id,ticker,n_pos,n_neg,sign
上市公司模型,tESLA.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_443d424711b370a96c1c96819beaed217297249738490228,FDS,0,0,0
上市公司模型,tESLA.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_443d424711b370a96c1c96819beaed217297249738490228,TSLA,0,0,0
上市公司模型,circl  model (38).xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_422088914c241f8c02a13d7fc21286337297249738490228,FDS,0,0,0
上市公司模型,circl  model (38).xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_422088914c241f8c02a13d7fc21286337297249738490228,GS,0,0,0
上市公司模型,顺丰  1025  model.xlsx,2025-10-25,excel_c4e6e66f56fa0b99703202f9120a53f4_d286938c278332d5e2ca3d7fb977205b7297249738490228,FDS,0,0,0
上市公司模型,联合健康 unh  1029  model.xlsx,2025-10-29,excel_c4e6e66f56fa0b99703202f9120a53f4_99bc43dae86b9af6d7a4f05b0ec268b27297249738490228,FDS,0,1,-1
上市公司模型,联合健康 unh  1029  model.xlsx,2025-10-29,excel_c4e6e66f56fa0b99703202f9120a53f4_99bc43dae86b9af6d7a4f05b0ec268b27297249738490228,UNH,0,1,-1
上市公司模型,gs  tsla   918model.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_21e6867a5e4429f2adf846f191dfb8ed7297249738490228,TSLA,0,0,0
上市公司模型,crwv   model.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_2e5c029f13a7d6cf9a29a11a2c550b3a7297249738490228,CRWV,0,0,0
上市公司模型,crwv   model.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_2e5c029f13a7d6cf9a29a11a2c550b3a7297249738490228,FDS,0,0,0
上市公司模型,苹果 aapl  1022  model.xlsx,2025-10-22,excel_c4e6e66f56fa0b99703202f9120a53f4_be37ef3148243399c70097b51ac2b9307297249738490228,FDS,0,0,0
上市公司模型,特斯拉  1023   .O.XLSX,2025-10-23,excel_c4e6e66f56fa0b99703202f9120a53f4_35f26459e09a6e2dba7dedce0d18ec417297249738490228,TSLA,1,0,1
上市公司模型,nbis    model.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_d2ffdcb21c905d4e7bca1a4a245a09a87297249738490228,NBIS,0,0,0
上市公司模型,mdb  1105model.xlsx,2025-11-05,excel_c4e6e66f56fa0b99703202f9120a53f4_9a304742b10efa2dfe4636b43f8bd1547297249738490228,FDS,0,0,0
上市公司模型,亚马逊 amzn   1031  model.xlsx,2025-10-31,excel_c4e6e66f56fa0b99703202f9120a53f4_cb1316459976bb835774a6862ad8ef977297249738490228,AMZN,2,0,1
上市公司模型,亚马逊 amzn   1031  model.xlsx,2025-10-31,excel_c4e6e66f56fa0b99703202f9120a53f4_cb1316459976bb835774a6862ad8ef977297249738490228,FDS,2,0,1
上市公司模型,oxy   1114 model.xlsx,2025-11-14,excel_c4e6e66f56fa0b99703202f9120a53f4_5fd425f7f8d327fd86c6307a50a2185d7297249738490228,COP,0,0,0
上市公司模型,oxy   1114 model.xlsx,2025-11-14,excel_c4e6e66f56fa0b99703202f9120a53f4_5fd425f7f8d327fd86c6307a50a2185d7297249738490228,CVX,0,0,0
上市公司模型,oxy   1114 model.xlsx,2025-11-14,excel_c4e6e66f56fa0b99703202f9120a53f4_5fd425f7f8d327fd86c6307a50a2185d7297249738490228,FDS,0,0,0
上市公司模型,oxy   1114 model.xlsx,2025-11-14,excel_c4e6e66f56fa0b99703202f9120a53f4_5fd425f7f8d327fd86c6307a50a2185d7297249738490228,XOM,0,0,0
上市公司模型,广发证券   1030  model.xlsx,2025-10-30,excel_c4e6e66f56fa0b99703202f9120a53f4_2b5883daf504694aba268505d37093fe7297249738490228,FDS,0,0,0
上市公司模型,拼多多  1110  model.xlsx,2025-11-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5634a51ffe609d45165cfe6ac8d7a30f7297249738490228,PDD,1,0,1
上市公司模型,英伟达  1120  gs  model (40).xlsx,2025-11-20,excel_c4e6e66f56fa0b99703202f9120a53f4_c83c6d781f26602f32e6d3f8de4b3e9f7297249738490228,NVDA,0,0,0
上市公司模型,abnb  1108  model.xlsx,2025-11-08,excel_c4e6e66f56fa0b99703202f9120a53f4_7bb7d27c237c3c4b17ff5d0bcc4d012e7297249738490228,ABNB,0,0,0
上市公司模型,app  1106 model.xlsx,2025-11-06,excel_c4e6e66f56fa0b99703202f9120a53f4_4d5608dd6ab1e7289abe09b3bd062f187297249738490228,APP,0,0,0
上市公司模型,meta   1030  model.xlsx,2025-10-30,excel_c4e6e66f56fa0b99703202f9120a53f4_ea293f13eb07a7fbc36a3c40487670b17297249738490228,FDS,0,0,0
上市公司模型,meta   1030  model.xlsx,2025-10-30,excel_c4e6e66f56fa0b99703202f9120a53f4_ea293f13eb07a7fbc36a3c40487670b17297249738490228,META,0,0,0
上市公司模型,mdb.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_3a0141aaf983996fb811fa2b0bcfd1da7297249738490228,FDS,0,0,0
上市公司模型,260112  adbe.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_620c0b9d5a87c4f7727896312e8703027297249738490228,ADBE,0,0,0
上市公司模型,260112  adbe.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_620c0b9d5a87c4f7727896312e8703027297249738490228,FDS,0,0,0
上市公司模型,英伟达304.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_8faa21e62eecab2b2ac5e42e6fe1f5617297249738490228,NVDA,1,0,1
上市公司模型,238661.STX.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_8c304cca6d64ce6bfb10c697db3f6f3b7297249738490228,STX,1,1,0
上市公司模型,156750.WDC.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_49b8f8c12ee97f55fd387f8b290f11587297249738490228,WDC,1,1,0
上市公司模型,微软  260112.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5ff9697e0f9896e1dd3ecdd5fb45411e7297249738490228,FDS,0,0,0
上市公司模型,微软  260112.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5ff9697e0f9896e1dd3ecdd5fb45411e7297249738490228,MSFT,0,0,0
上市公司模型,schw260106  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_4ef59445742c2ddca9a32d96a0d193d07297249738490228,FDS,0,0,0
上市公司模型,schw260106  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_4ef59445742c2ddca9a32d96a0d193d07297249738490228,SCHW,0,0,0
上市公司模型,好市多 cost  1212  model.xlsx,2025-12-12,excel_c4e6e66f56fa0b99703202f9120a53f4_c390a4c346d92c475e6ce92b68676de97297249738490228,FDS,0,0,0
上市公司模型,schw  260122  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_c79ae61e6c03a7bef4b4eecc595b55657297249738490228,FDS,0,0,0
上市公司模型,schw  260122  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_c79ae61e6c03a7bef4b4eecc595b55657297249738490228,SCHW,0,0,0
上市公司模型,260121  奈飞.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_beaba67b1f8bd3ccc89b40eb9ca8f37b7297249738490228,NFLX,0,0,0
上市公司模型,博通  avgo  260121  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_95dbdf4dbaafbacfee4c58c8ade5dfff7297249738490228,AVGO,0,0,0
上市公司模型,特斯拉  gs  260103.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_6ae968ffd10101d5174bec7eeb472b6c7297249738490228,TSLA,0,0,0
上市公司模型,260112  orcl.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_eda4aae6f50cfdbec38df07b682823e47297249738490228,FDS,0,0,0
上市公司模型,260112  orcl.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_eda4aae6f50cfdbec38df07b682823e47297249738490228,ORCL,0,0,0
上市公司模型,260112  snow.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_d0d7b1130cfcb582c4e04440be88430d7297249738490228,FDS,0,0,0
上市公司模型,260112  now.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_90ef2e8ef5759792d014cc6cb692c4967297249738490228,FDS,0,0,0
上市公司模型,260112  now.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_90ef2e8ef5759792d014cc6cb692c4967297249738490228,NOW,0,0,0
上市公司模型,特斯拉  1210 model.xlsx,2025-12-10,excel_c4e6e66f56fa0b99703202f9120a53f4_7c76a6371c78e0bf6faec5d9a2911f557297249738490228,TSLA,0,0,0
上市公司模型,crcl   260105.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_57da5561c0893fcb78f513b1e3404d187297249738490228,FDS,0,0,0
上市公司模型,ibkr  260103 model.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_769514023324476c5c241b33a8b670e57297249738490228,FDS,0,0,0
上市公司模型,ibkr  260103 model.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_769514023324476c5c241b33a8b670e57297249738490228,IBKR,0,0,0
上市公司模型,260121  now  model .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_6df89b4a814367745c8ddb4e2a878f2c7297249738490228,FDS,0,0,0
上市公司模型,260121  now  model .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_6df89b4a814367745c8ddb4e2a878f2c7297249738490228,NOW,0,0,0
上市公司模型,260112  crwv.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_a4bf46e380967e57bca5d953d2c5bdef7297249738490228,CRWV,0,0,0
上市公司模型,260112  crwv.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_a4bf46e380967e57bca5d953d2c5bdef7297249738490228,FDS,0,0,0
上市公司模型,382832.META.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_1455c8460299f229cb9aa89cfe120cd37297249738490228,META,0,1,-1
上市公司模型,128528.AMZN.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_86fd6ec7a5a476f3adf8681416bcad517297249738490228,AMZN,0,1,-1
上市公司模型,avgo 0219.xlsx,2026-02-19,excel_c4e6e66f56fa0b99703202f9120a53f4_f771242b11ee8b268dbace01f12109277297249738490228,AVGO,0,0,0
上市公司模型,dell.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_d136ad1dc78c9770f5d82bbba18333847297249738490228,DELL,1,0,1
上市公司模型,dell.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_d136ad1dc78c9770f5d82bbba18333847297249738490228,FDS,1,0,1
上市公司模型,hood.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5d823169273591ec9504f9b636b64b237297249738490228,HOOD,0,0,0
上市公司模型,mrvl.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_f33a0848ebe281be7bb4ffd7e019dbb17297249738490228,MRVL,1,1,0
上市公司模型,968355.INTC.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_1cf30418439e501341f11d62e177d5147297249738490228,INTC,0,0,0
上市公司模型,695907.UBER.N.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_e3cf3f2c6bd4b6ede4a3a609e860d7bd7297249738490228,UBER,1,0,1
上市公司模型,it  value (2).xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_e76d47f4effe57c914efdde1cdd1b5b97297249738490228,GS,0,0,0
上市公司模型,U.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_7f4be17ac1d796d0bdda10b448cf3c017297249738490228,FDS,1,2,0
上市公司模型,683514.MRVL.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_d18cee357ae0cdadd37b58b634573f487297249738490228,MRVL,0,0,0
上市公司模型,825518.ALAB.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_8ef476b4cb12a20e37d936dddfc593187297249738490228,ALAB,1,0,1
上市公司模型,196560.AMD.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_6655cc7b95463217b30e431220aac7847297249738490228,AMD,0,0,0
上市公司模型,690064.AVGO.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_89f7bf6824220f98321e1cab949411087297249738490228,AVGO,1,0,1
上市公司模型,APP.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_1d9a711dbbd6f3fb500c6ff28776f7c17297249738490228,APP,2,2,0
上市公司模型,950753.MU.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_db0a28b0b7db1a5762b5775ebfc08bb47297249738490228,MU,0,0,0
上市公司模型,teradyne.TER.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_297e1dd4e2d7d6ee0ab65f2dfbe207fe7297249738490228,TER,0,0,0
上市公司模型,英伟达.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5e7583a5b8896cb800a16920894cfd957297249738490228,NVDA,1,0,1
上市公司模型,892436.GOOGL.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_3bb0a70ae25a6ce6835b81aec0c035107297249738490228,GOOGL,0,0,0
上市公司模型,coin.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_b84dfb5e05b67fe4b7276891d4d407a87297249738490228,FDS,1,0,1
上市公司模型,crcl.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_60641173e5dc45ad6d7c74f4f68136c77297249738490228,FDS,0,0,0
上市公司模型,776314.NVDA.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_7f32e4026b3768987dd8044b44d735727297249738490228,NVDA,0,0,0
上市公司模型,gev 0426.xlsx,2026-04-26,excel_c4e6e66f56fa0b99703202f9120a53f4_7991768e24cedda96d75a4a2715e934b7297249738490228,GEV,0,0,0
上市公司模型,gev 0426.xlsx,2026-04-26,excel_c4e6e66f56fa0b99703202f9120a53f4_7991768e24cedda96d75a4a2715e934b7297249738490228,GS,0,0,0
上市公司模型,gev.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_b20b68e355806d71c22c31fa716cbf7f7297249738490228,GEV,0,0,0
上市公司模型,gev.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_b20b68e355806d71c22c31fa716cbf7f7297249738490228,GS,0,0,0
上市公司模型,nbis.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_8cdf3089fa35dde5bd66474d68bd0e887297249738490228,NBIS,1,1,0
上市公司模型,txn 260129  德州仪器.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_a1298126078d0e98ad1803f99c112cd97297249738490228,TXN,0,0,0
上市公司模型,aapl  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_84c6e3575a13876d4f027ccf68f60af77297249738490228,AAPL,0,0,0
上市公司模型,aapl  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_84c6e3575a13876d4f027ccf68f60af77297249738490228,FDS,0,0,0
上市公司模型,ibm  260129  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5ec5bbc015ec4cd8bbbea5bc32ec58597297249738490228,FDS,0,0,0
上市公司模型,ibm  260129  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5ec5bbc015ec4cd8bbbea5bc32ec58597297249738490228,IBM,0,0,0
上市公司模型,礼来.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_2f9a9477c26c5ed65173b24c1ad7712d7297249738490228,FDS,0,1,-1
上市公司模型,微软.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_e115aea5734401d7c19ef32747c0fd237297249738490228,FDS,0,0,0
上市公司模型,微软.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_e115aea5734401d7c19ef32747c0fd237297249738490228,MSFT,0,0,0
上市公司模型,lrcx .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_80622abecd57ea76e00c21b7db0acb3a7297249738490228,FDS,0,0,0
上市公司模型,lrcx .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_80622abecd57ea76e00c21b7db0acb3a7297249738490228,LRCX,0,0,0
上市公司模型,gev_260421002440.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_abb7694217f47ba0daa5d7e383fcc4e57297249738490228,GEV,0,0,0
上市公司模型,gev_260421002440.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_abb7694217f47ba0daa5d7e383fcc4e57297249738490228,GS,0,0,0
上市公司模型,ibm.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_9cfa09aef6a72b1771c3333741cbe7947297249738490228,FDS,0,0,0
上市公司模型,ibm.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_9cfa09aef6a72b1771c3333741cbe7947297249738490228,IBM,0,0,0
上市公司模型,657819.SNDK.O.XLSX,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_074771dd70a9a4d9e2894ea3dd6adf597297249738490228,SNDK,0,0,0
上市公司模型,亚马逊.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_1d2df1539161f058c87e2672270e00627297249738490228,AMZN,0,0,0
上市公司模型,亚马逊.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_1d2df1539161f058c87e2672270e00627297249738490228,FDS,0,0,0
上市公司模型,阿斯麦.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_94da5466d05e468f6b49d044b75110f77297249738490228,ASML,0,0,0
上市公司模型,stx  260129  .xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_7e101ba06be4d60a6d8c00d09656de1d7297249738490228,FDS,0,0,0
上市公司模型,arm.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_ee38bb278260b3e46a5ae2d36d6b6dbb7297249738490228,ARM,0,0,0
上市公司模型,tsla.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_1af3790875aa5254749fe68176d3914b7297249738490228,TSLA,0,2,-1
上市公司模型,meta.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_301160865f52bcb100a33742acaf037d7297249738490228,FDS,0,1,-1
上市公司模型,meta.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_301160865f52bcb100a33742acaf037d7297249738490228,META,0,1,-1
上市公司模型,wdc.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_2ddeafc1cb62117447947b18bb99e0327297249738490228,FDS,0,0,0
上市公司模型,wdc.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_2ddeafc1cb62117447947b18bb99e0327297249738490228,WDC,0,0,0
上市公司模型,特斯拉.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_a97ce61cd9da29b83b13d4979a904da87297249738490228,TSLA,0,0,0
上市公司模型,奈飞 0417.xlsx,2026-04-17,excel_c4e6e66f56fa0b99703202f9120a53f4_db45802396fd7a9b6b9dbd562e3dba087297249738490228,NFLX,1,0,1
上市公司模型,高盛-闪迪 Models.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5d364c2c77348df195488d99023ddbc47297249738490228,FDS,1,0,1
上市公司模型,高盛-闪迪 Models.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5d364c2c77348df195488d99023ddbc47297249738490228,SNDK,1,0,1
上市公司模型,dell_260421002440.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_02893273a6d18f00cd888de8d0e426187297249738490228,DELL,1,1,0
上市公司模型,dell_260421002440.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_02893273a6d18f00cd888de8d0e426187297249738490228,FDS,1,1,0
上市公司模型,now.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_a19c6fbf9ee5a083d9ccb7c194516e567297249738490228,FDS,0,0,0
上市公司模型,now.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_a19c6fbf9ee5a083d9ccb7c194516e567297249738490228,NOW,0,0,0
上市公司模型,谷歌.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_5df00a731642a41c07da2bfe9518f4e27297249738490228,GOOGL,0,2,-1
上市公司模型,meta_260421002440.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_ebcc4aaf921aea0810319ff20c9161277297249738490228,FDS,0,0,0
上市公司模型,meta_260421002440.xlsx,2026-05-10,excel_c4e6e66f56fa0b99703202f9120a53f4_ebcc4aaf921aea0810319ff20c9161277297249738490228,META,0,0,0
